sku,stock,fecha
A225,67275,2024-09-01
A225,25537,2024-10-01
A225,21857,2024-11-01
A225,64448,2024-12-01
A226,1346,2022-01-01
A226,449,2022-02-01
A226,63730,2022-03-01
A226,17862,2022-04-01
A226,2827,2022-05-01
A226,2244,2022-06-01
A226,1391,2022-07-01
A226,673,2022-08-01
A226,449,2022-09-01
A226,36712,2022-10-01
A226,5565,2022-11-01
A226,6104,2022-12-01
A226,0,2023-01-01
A226,0,2023-02-01
A226,0,2023-03-01
A226,0,2023-04-01
A226,0,2023-05-01
A226,0,2023-06-01
A226,0,2023-07-01
A226,0,2023-08-01
A226,0,2023-09-01
A226,0,2023-10-01
A226,0,2023-11-01
A226,0,2023-12-01
